Aantal,Aantal per 100000 inwoners,BevAant,Count,Datum,Gemeente
5.0,27.0,18491.0,21,03-24-2020,Bergeijk
3.0,16.0,18491.0,20,03-23-2020,Bergeijk
1.0,5.0,18491.0,19,03-22-2020,Bergeijk
1.0,5.0,18491.0,18,03-21-2020,Bergeijk
1.0,5.0,18491.0,17,03-20-2020,Bergeijk
1.0,5.0,18491.0,16,03-19-2020,Bergeijk
1.0,5.0,18491.0,15,03-18-2020,Bergeijk
1.0,5.0,18491.0,14,03-17-2020,Bergeijk
1.0,5.0,18491.0,12,03-16-2020,Bergeijk
1.0,5.0,18491.0,13,03-16-2020,Bergeijk
1.0,5.0,18491.0,11,03-14-2020,Bergeijk
1.0,5.0,18491.0,10,03-13-2020,Bergeijk
1.0,5.0,18491.0,09,03-12-2020,Bergeijk
1.0,5.0,18491.0,08,03-11-2020,Bergeijk
1.0,8.0,13140.0,22,03-25-2020,Bergen (L)
1.0,8.0,13140.0,21,03-24-2020,Bergen (L)
1.0,8.0,13140.0,20,03-23-2020,Bergen (L)
1.0,8.0,13140.0,19,03-22-2020,Bergen (L)
1.0,8.0,13140.0,18,03-21-2020,Bergen (L)
1.0,8.0,13140.0,17,03-20-2020,Bergen (L)
1.0,8.0,13140.0,16,03-19-2020,Bergen (L)
1.0,8.0,13140.0,15,03-18-2020,Bergen (L)
0.0,0.0,13140.0,14,03-17-2020,Bergen (L)
12.0,40.0,29974.0,22,03-25-2020,Bergen (NH)
12.0,40.0,29974.0,21,03-24-2020,Bergen (NH)
9.0,30.0,29974.0,20,03-23-2020,Bergen (NH)
8.0,27.0,29974.0,19,03-22-2020,Bergen (NH)
6.0,20.0,29974.0,18,03-21-2020,Bergen (NH)
4.0,13.0,29974.0,17,03-20-2020,Bergen (NH)
4.0,13.0,29974.0,16,03-19-2020,Bergen (NH)
2.0,7.0,29974.0,15,03-18-2020,Bergen (NH)
1.0,3.0,29974.0,14,03-17-2020,Bergen (NH)
1.0,3.0,29974.0,12,03-16-2020,Bergen (NH)
1.0,3.0,29974.0,13,03-16-2020,Bergen (NH)
1.0,3.0,29974.0,11,03-14-2020,Bergen (NH)
12.0,18.0,66811.0,22,03-25-2020,Bergen op Zoom
12.0,18.0,66811.0,21,03-24-2020,Bergen op Zoom
12.0,18.0,66811.0,20,03-23-2020,Bergen op Zoom
10.0,15.0,66811.0,19,03-22-2020,Bergen op Zoom
9.0,13.0,66811.0,18,03-21-2020,Bergen op Zoom
8.0,12.0,66811.0,17,03-20-2020,Bergen op Zoom
6.0,9.0,66811.0,16,03-19-2020,Bergen op Zoom
5.0,7.0,66811.0,15,03-18-2020,Bergen op Zoom
5.0,7.0,66811.0,14,03-17-2020,Bergen op Zoom
4.0,6.0,66811.0,12,03-16-2020,Bergen op Zoom
4.0,6.0,66811.0,13,03-16-2020,Bergen op Zoom
1.0,1.0,66811.0,11,03-14-2020,Bergen op Zoom
1.0,1.0,66811.0,10,03-13-2020,Bergen op Zoom
1.0,1.0,66811.0,09,03-12-2020,Bergen op Zoom
1.0,1.0,66811.0,08,03-11-2020,Bergen op Zoom
1.0,1.0,66811.0,07,03-10-2020,Bergen op Zoom
1.0,1.0,66811.0,06,03-09-2020,Bergen op Zoom
1.0,1.0,66811.0,05,03-08-2020,Bergen op Zoom
2.0,5.0,43904.0,22,03-25-2020,Berkelland
2.0,5.0,43904.0,21,03-24-2020,Berkelland
2.0,5.0,43904.0,20,03-23-2020,Berkelland
1.0,2.0,43904.0,19,03-22-2020,Berkelland
1.0,2.0,43904.0,18,03-21-2020,Berkelland
1.0,2.0,43904.0,17,03-20-2020,Berkelland
1.0,2.0,43904.0,16,03-19-2020,Berkelland
0.0,0.0,43904.0,15,03-18-2020,Berkelland
0.0,0.0,43904.0,14,03-17-2020,Berkelland
69.0,224.0,30806.0,22,03-25-2020,Bernheze
67.0,217.0,30806.0,21,03-24-2020,Bernheze
62.0,201.0,30806.0,20,03-23-2020,Bernheze
57.0,185.0,30806.0,19,03-22-2020,Bernheze
41.0,133.0,30806.0,18,03-21-2020,Bernheze
37.0,120.0,30806.0,17,03-20-2020,Bernheze
30.0,97.0,30806.0,16,03-19-2020,Bernheze
26.0,84.0,30806.0,15,03-18-2020,Bernheze
20.0,65.0,30806.0,14,03-17-2020,Bernheze
16.0,52.0,30806.0,12,03-16-2020,Bernheze
19.0,62.0,30806.0,13,03-16-2020,Bernheze
15.0,49.0,30806.0,11,03-14-2020,Bernheze
13.0,42.0,30806.0,10,03-13-2020,Bernheze
4.0,13.0,30806.0,09,03-12-2020,Bernheze
2.0,6.0,30806.0,08,03-11-2020,Bernheze
2.0,6.0,30806.0,07,03-10-2020,Bernheze
2.0,6.0,30806.0,06,03-09-2020,Bernheze
1.0,3.0,30806.0,05,03-08-2020,Bernheze
1.0,3.0,30806.0,04,03-07-2020,Bernheze
19.0,64.0,29821.0,22,03-25-2020,Best
17.0,57.0,29821.0,21,03-24-2020,Best
14.0,47.0,29821.0,20,03-23-2020,Best
14.0,47.0,29821.0,19,03-22-2020,Best
11.0,37.0,29821.0,18,03-21-2020,Best
8.0,27.0,29821.0,17,03-20-2020,Best
6.0,20.0,29821.0,16,03-19-2020,Best
6.0,20.0,29821.0,15,03-18-2020,Best
5.0,17.0,29821.0,14,03-17-2020,Best
3.0,10.0,29821.0,12,03-16-2020,Best
4.0,13.0,29821.0,13,03-16-2020,Best
3.0,10.0,29821.0,11,03-14-2020,Best
3.0,10.0,29821.0,10,03-13-2020,Best
3.0,10.0,29821.0,09,03-12-2020,Best
3.0,10.0,29821.0,08,03-11-2020,Best
2.0,7.0,29821.0,07,03-10-2020,Best
2.0,7.0,29821.0,06,03-09-2020,Best
2.0,7.0,29821.0,05,03-08-2020,Best
1.0,3.0,29821.0,04,03-07-2020,Best
1.0,3.0,29821.0,03,03-06-2020,Best
1.0,3.0,29821.0,02,03-05-2020,Best
15.0,58.0,25882.0,22,03-25-2020,Beuningen
13.0,50.0,25882.0,21,03-24-2020,Beuningen
12.0,46.0,25882.0,20,03-23-2020,Beuningen
11.0,43.0,25882.0,19,03-22-2020,Beuningen
9.0,35.0,25882.0,18,03-21-2020,Beuningen
8.0,31.0,25882.0,17,03-20-2020,Beuningen
6.0,23.0,25882.0,16,03-19-2020,Beuningen
6.0,23.0,25882.0,15,03-18-2020,Beuningen
6.0,23.0,25882.0,14,03-17-2020,Beuningen
4.0,15.0,25882.0,12,03-16-2020,Beuningen
5.0,19.0,25882.0,13,03-16-2020,Beuningen
4.0,15.0,25882.0,11,03-14-2020,Beuningen
3.0,12.0,25882.0,10,03-13-2020,Beuningen
3.0,12.0,25882.0,09,03-12-2020,Beuningen
3.0,12.0,25882.0,08,03-11-2020,Beuningen
3.0,12.0,25882.0,07,03-10-2020,Beuningen
3.0,12.0,25882.0,06,03-09-2020,Beuningen
5.0,19.0,25882.0,05,03-08-2020,Beuningen
1.0,4.0,25882.0,04,03-07-2020,Beuningen
1.0,4.0,25882.0,03,03-06-2020,Beuningen
11.0,27.0,41176.0,22,03-25-2020,Beverwijk
11.0,27.0,41176.0,21,03-24-2020,Beverwijk
7.0,17.0,41176.0,20,03-23-2020,Beverwijk
7.0,17.0,41176.0,19,03-22-2020,Beverwijk
6.0,15.0,41176.0,18,03-21-2020,Beverwijk
6.0,15.0,41176.0,17,03-20-2020,Beverwijk
6.0,15.0,41176.0,16,03-19-2020,Beverwijk
6.0,15.0,41176.0,15,03-18-2020,Beverwijk
6.0,15.0,41176.0,14,03-17-2020,Beverwijk
5.0,12.0,41176.0,12,03-16-2020,Beverwijk
5.0,12.0,41176.0,13,03-16-2020,Beverwijk
5.0,12.0,41176.0,11,03-14-2020,Beverwijk
5.0,12.0,41176.0,10,03-13-2020,Beverwijk
5.0,12.0,41176.0,09,03-12-2020,Beverwijk
4.0,10.0,41176.0,08,03-11-2020,Beverwijk
4.0,10.0,41176.0,07,03-10-2020,Beverwijk
4.0,10.0,41176.0,06,03-09-2020,Beverwijk
4.0,10.0,41176.0,05,03-08-2020,Beverwijk
3.0,7.0,41176.0,04,03-07-2020,Beverwijk
2.0,5.0,41176.0,03,03-06-2020,Beverwijk
2.0,5.0,41176.0,02,03-05-2020,Beverwijk
1.0,2.0,41176.0,01,03-04-2020,Beverwijk
15.0,74.0,20175.0,22,03-25-2020,Bladel
14.0,69.0,20175.0,21,03-24-2020,Bladel
12.0,59.0,20175.0,20,03-23-2020,Bladel
11.0,55.0,20175.0,19,03-22-2020,Bladel
7.0,35.0,20175.0,18,03-21-2020,Bladel
6.0,30.0,20175.0,17,03-20-2020,Bladel
3.0,15.0,20175.0,16,03-19-2020,Bladel
2.0,10.0,20175.0,15,03-18-2020,Bladel
1.0,5.0,20175.0,14,03-17-2020,Bladel
1.0,5.0,20175.0,12,03-16-2020,Bladel
1.0,5.0,20175.0,13,03-16-2020,Bladel
1.0,5.0,20175.0,11,03-14-2020,Bladel
5.0,45.0,11202.0,22,03-25-2020,Blaricum
4.0,36.0,11202.0,21,03-24-2020,Blaricum
4.0,36.0,11202.0,20,03-23-2020,Blaricum
4.0,36.0,11202.0,19,03-22-2020,Blaricum
4.0,36.0,11202.0,18,03-21-2020,Blaricum
3.0,27.0,11202.0,17,03-20-2020,Blaricum
2.0,18.0,11202.0,16,03-19-2020,Blaricum
2.0,18.0,11202.0,15,03-18-2020,Blaricum
1.0,9.0,11202.0,14,03-17-2020,Blaricum
1.0,9.0,11202.0,12,03-16-2020,Blaricum
1.0,9.0,11202.0,13,03-16-2020,Blaricum
1.0,9.0,11202.0,11,03-14-2020,Blaricum
1.0,9.0,11202.0,10,03-13-2020,Blaricum
1.0,9.0,11202.0,09,03-12-2020,Blaricum
1.0,9.0,11202.0,08,03-11-2020,Blaricum
1.0,9.0,11202.0,07,03-10-2020,Blaricum
1.0,9.0,11202.0,06,03-09-2020,Blaricum
1.0,9.0,11202.0,05,03-08-2020,Blaricum
1.0,9.0,11202.0,04,03-07-2020,Blaricum
1.0,9.0,11202.0,03,03-06-2020,Blaricum
1.0,9.0,11202.0,02,03-05-2020,Blaricum
1.0,9.0,11202.0,01,03-04-2020,Blaricum
13.0,56.0,23410.0,22,03-25-2020,Bloemendaal
13.0,56.0,23410.0,21,03-24-2020,Bloemendaal
11.0,47.0,23410.0,20,03-23-2020,Bloemendaal
8.0,34.0,23410.0,19,03-22-2020,Bloemendaal
8.0,34.0,23410.0,18,03-21-2020,Bloemendaal
3.0,13.0,23410.0,17,03-20-2020,Bloemendaal
3.0,13.0,23410.0,16,03-19-2020,Bloemendaal
3.0,13.0,23410.0,15,03-18-2020,Bloemendaal
3.0,13.0,23410.0,14,03-17-2020,Bloemendaal
1.0,4.0,23410.0,12,03-16-2020,Bloemendaal
1.0,4.0,23410.0,13,03-16-2020,Bloemendaal
1.0,4.0,23410.0,11,03-14-2020,Bloemendaal
1.0,4.0,23410.0,10,03-13-2020,Bloemendaal
1.0,4.0,23410.0,09,03-12-2020,Bloemendaal
1.0,4.0,23410.0,08,03-11-2020,Bloemendaal
1.0,4.0,23410.0,07,03-10-2020,Bloemendaal
1.0,4.0,23410.0,06,03-09-2020,Bloemendaal
1.0,4.0,23410.0,05,03-08-2020,Bloemendaal
1.0,4.0,23410.0,04,03-07-2020,Bloemendaal
5.0,15.0,34462.0,22,03-25-2020,Bodegraven-Reeuwijk
5.0,15.0,34462.0,21,03-24-2020,Bodegraven-Reeuwijk
5.0,15.0,34462.0,20,03-23-2020,Bodegraven-Reeuwijk
5.0,15.0,34462.0,19,03-22-2020,Bodegraven-Reeuwijk
3.0,9.0,34462.0,18,03-21-2020,Bodegraven-Reeuwijk
1.0,3.0,34462.0,17,03-20-2020,Bodegraven-Reeuwijk
1.0,3.0,34462.0,16,03-19-2020,Bodegraven-Reeuwijk
1.0,3.0,34462.0,15,03-18-2020,Bodegraven-Reeuwijk
1.0,3.0,34462.0,14,03-17-2020,Bodegraven-Reeuwijk
1.0,3.0,34462.0,12,03-16-2020,Bodegraven-Reeuwijk
1.0,3.0,34462.0,13,03-16-2020,Bodegraven-Reeuwijk
1.0,3.0,34462.0,11,03-14-2020,Bodegraven-Reeuwijk
1.0,3.0,34462.0,10,03-13-2020,Bodegraven-Reeuwijk
1.0,3.0,34462.0,09,03-12-2020,Bodegraven-Reeuwijk
42.0,397.0,10588.0,22,03-25-2020,Boekel
42.0,397.0,10588.0,21,03-24-2020,Boekel
40.0,378.0,10588.0,20,03-23-2020,Boekel
37.0,349.0,10588.0,19,03-22-2020,Boekel
32.0,302.0,10588.0,18,03-21-2020,Boekel
25.0,236.0,10588.0,17,03-20-2020,Boekel
20.0,189.0,10588.0,16,03-19-2020,Boekel
19.0,179.0,10588.0,15,03-18-2020,Boekel
14.0,132.0,10588.0,14,03-17-2020,Boekel
12.0,113.0,10588.0,12,03-16-2020,Boekel
14.0,132.0,10588.0,13,03-16-2020,Boekel
12.0,113.0,10588.0,11,03-14-2020,Boekel
11.0,104.0,10588.0,10,03-13-2020,Boekel
8.0,76.0,10588.0,09,03-12-2020,Boekel
7.0,66.0,10588.0,08,03-11-2020,Boekel
2.0,19.0,10588.0,07,03-10-2020,Boekel
1.0,9.0,10588.0,06,03-09-2020,Boekel
1.0,9.0,10588.0,05,03-08-2020,Boekel
0.0,0.0,25372.0,22,03-25-2020,Borger-Odoorn
0.0,0.0,25372.0,21,03-24-2020,Borger-Odoorn
0.0,0.0,25372.0,20,03-23-2020,Borger-Odoorn
0.0,0.0,25372.0,19,03-22-2020,Borger-Odoorn
0.0,0.0,25372.0,18,03-21-2020,Borger-Odoorn
0.0,0.0,25372.0,17,03-20-2020,Borger-Odoorn
0.0,0.0,25372.0,16,03-19-2020,Borger-Odoorn
0.0,0.0,25372.0,15,03-18-2020,Borger-Odoorn
0.0,0.0,25372.0,14,03-17-2020,Borger-Odoorn
11.0,47.0,23210.0,22,03-25-2020,Borne
8.0,34.0,23210.0,21,03-24-2020,Borne
7.0,30.0,23210.0,20,03-23-2020,Borne
5.0,22.0,23210.0,19,03-22-2020,Borne
4.0,17.0,23210.0,18,03-21-2020,Borne
3.0,13.0,23210.0,17,03-20-2020,Borne
3.0,13.0,23210.0,16,03-19-2020,Borne
3.0,13.0,23210.0,15,03-18-2020,Borne
3.0,13.0,23210.0,14,03-17-2020,Borne
3.0,13.0,23210.0,12,03-16-2020,Borne
3.0,13.0,23210.0,13,03-16-2020,Borne
3.0,13.0,23210.0,11,03-14-2020,Borne
3.0,13.0,23210.0,10,03-13-2020,Borne
2.0,9.0,23210.0,09,03-12-2020,Borne
3.0,13.0,23210.0,08,03-11-2020,Borne
3.0,13.0,23210.0,07,03-10-2020,Borne
3.0,13.0,23210.0,06,03-09-2020,Borne
3.0,13.0,23210.0,05,03-08-2020,Borne
2.0,9.0,23210.0,04,03-07-2020,Borne
1.0,4.0,23210.0,03,03-06-2020,Borne
1.0,4.0,23210.0,02,03-05-2020,Borne
5.0,22.0,22800.0,22,03-25-2020,Borsele
4.0,18.0,22800.0,21,03-24-2020,Borsele
3.0,13.0,22800.0,20,03-23-2020,Borsele
3.0,13.0,22800.0,19,03-22-2020,Borsele
3.0,13.0,22800.0,18,03-21-2020,Borsele
3.0,13.0,22800.0,17,03-20-2020,Borsele
3.0,13.0,22800.0,16,03-19-2020,Borsele
2.0,9.0,22800.0,15,03-18-2020,Borsele
2.0,9.0,22800.0,14,03-17-2020,Borsele
1.0,4.0,22800.0,12,03-16-2020,Borsele
2.0,9.0,22800.0,13,03-16-2020,Borsele
1.0,4.0,22800.0,11,03-14-2020,Borsele
1.0,4.0,22800.0,10,03-13-2020,Borsele
1.0,4.0,22800.0,09,03-12-2020,Borsele
1.0,4.0,22800.0,08,03-11-2020,Borsele
9.0,31.0,29065.0,22,03-25-2020,Boxmeer
9.0,31.0,29065.0,21,03-24-2020,Boxmeer
7.0,24.0,29065.0,20,03-23-2020,Boxmeer
7.0,24.0,29065.0,19,03-22-2020,Boxmeer
6.0,21.0,29065.0,18,03-21-2020,Boxmeer
5.0,17.0,29065.0,17,03-20-2020,Boxmeer
2.0,7.0,29065.0,16,03-19-2020,Boxmeer
2.0,7.0,29065.0,15,03-18-2020,Boxmeer
1.0,3.0,29065.0,14,03-17-2020,Boxmeer
1.0,3.0,29065.0,12,03-16-2020,Boxmeer
1.0,3.0,29065.0,13,03-16-2020,Boxmeer
1.0,3.0,29065.0,11,03-14-2020,Boxmeer
1.0,3.0,29065.0,10,03-13-2020,Boxmeer
15.0,49.0,30747.0,22,03-25-2020,Boxtel
15.0,49.0,30747.0,21,03-24-2020,Boxtel
12.0,39.0,30747.0,20,03-23-2020,Boxtel
12.0,39.0,30747.0,19,03-22-2020,Boxtel
11.0,36.0,30747.0,18,03-21-2020,Boxtel
6.0,20.0,30747.0,17,03-20-2020,Boxtel
6.0,20.0,30747.0,16,03-19-2020,Boxtel
5.0,16.0,30747.0,15,03-18-2020,Boxtel
5.0,16.0,30747.0,14,03-17-2020,Boxtel
2.0,7.0,30747.0,12,03-16-2020,Boxtel
3.0,10.0,30747.0,13,03-16-2020,Boxtel
2.0,7.0,30747.0,11,03-14-2020,Boxtel
1.0,3.0,30747.0,10,03-13-2020,Boxtel
1.0,3.0,30747.0,09,03-12-2020,Boxtel
181.0,98.0,183873.0,22,03-25-2020,Breda
167.0,91.0,183873.0,21,03-24-2020,Breda
161.0,88.0,183873.0,20,03-23-2020,Breda
140.0,76.0,183873.0,19,03-22-2020,Breda
133.0,72.0,183873.0,18,03-21-2020,Breda
121.0,66.0,183873.0,17,03-20-2020,Breda
113.0,61.0,183873.0,16,03-19-2020,Breda
105.0,57.0,183873.0,15,03-18-2020,Breda
96.0,52.0,183873.0,14,03-17-2020,Breda
71.0,39.0,183873.0,12,03-16-2020,Breda
86.0,47.0,183873.0,13,03-16-2020,Breda
64.0,35.0,183873.0,11,03-14-2020,Breda
53.0,29.0,183873.0,10,03-13-2020,Breda
42.0,23.0,183873.0,09,03-12-2020,Breda
32.0,17.0,183873.0,08,03-11-2020,Breda
27.0,15.0,183873.0,07,03-10-2020,Breda
19.0,10.0,183873.0,06,03-09-2020,Breda
16.0,9.0,183873.0,05,03-08-2020,Breda
2.0,1.0,183873.0,04,03-07-2020,Breda
2.0,1.0,183873.0,03,03-06-2020,Breda
1.0,6.0,17182.0,22,03-25-2020,Brielle
1.0,6.0,17182.0,21,03-24-2020,Brielle
1.0,6.0,17182.0,20,03-23-2020,Brielle
1.0,6.0,17182.0,19,03-22-2020,Brielle
1.0,6.0,17182.0,18,03-21-2020,Brielle
1.0,6.0,17182.0,17,03-20-2020,Brielle
1.0,6.0,17182.0,16,03-19-2020,Brielle
0.0,0.0,17182.0,15,03-18-2020,Brielle
0.0,0.0,17182.0,14,03-17-2020,Brielle
7.0,19.0,36212.0,22,03-25-2020,Bronckhorst
7.0,19.0,36212.0,21,03-24-2020,Bronckhorst
6.0,17.0,36212.0,20,03-23-2020,Bronckhorst
6.0,17.0,36212.0,19,03-22-2020,Bronckhorst
6.0,17.0,36212.0,18,03-21-2020,Bronckhorst
5.0,14.0,36212.0,17,03-20-2020,Bronckhorst
3.0,8.0,36212.0,16,03-19-2020,Bronckhorst
2.0,6.0,36212.0,15,03-18-2020,Bronckhorst
2.0,6.0,36212.0,14,03-17-2020,Bronckhorst
2.0,6.0,36212.0,12,03-16-2020,Bronckhorst
2.0,6.0,36212.0,13,03-16-2020,Bronckhorst
2.0,6.0,36212.0,11,03-14-2020,Bronckhorst
2.0,6.0,36212.0,10,03-13-2020,Bronckhorst
2.0,6.0,36212.0,09,03-12-2020,Bronckhorst
2.0,6.0,36212.0,08,03-11-2020,Bronckhorst
2.0,6.0,36212.0,07,03-10-2020,Bronckhorst
2.0,6.0,36212.0,06,03-09-2020,Bronckhorst
2.0,6.0,36212.0,05,03-08-2020,Bronckhorst
1.0,3.0,36212.0,04,03-07-2020,Bronckhorst
1.0,3.0,36212.0,03,03-06-2020,Bronckhorst
4.0,19.0,20698.0,22,03-25-2020,Brummen
4.0,19.0,20698.0,21,03-24-2020,Brummen
4.0,19.0,20698.0,20,03-23-2020,Brummen
1.0,5.0,20698.0,19,03-22-2020,Brummen
1.0,5.0,20698.0,18,03-21-2020,Brummen
1.0,5.0,20698.0,17,03-20-2020,Brummen
1.0,5.0,20698.0,16,03-19-2020,Brummen
0.0,0.0,20698.0,15,03-18-2020,Brummen
0.0,0.0,20698.0,14,03-17-2020,Brummen
20.0,71.0,28103.0,22,03-25-2020,Brunssum
17.0,60.0,28103.0,21,03-24-2020,Brunssum
8.0,28.0,28103.0,20,03-23-2020,Brunssum
6.0,21.0,28103.0,19,03-22-2020,Brunssum
6.0,21.0,28103.0,18,03-21-2020,Brunssum
6.0,21.0,28103.0,17,03-20-2020,Brunssum
4.0,14.0,28103.0,16,03-19-2020,Brunssum
4.0,14.0,28103.0,15,03-18-2020,Brunssum
2.0,7.0,28103.0,14,03-17-2020,Brunssum
8.0,53.0,15192.0,22,03-25-2020,Bunnik
6.0,39.0,15192.0,21,03-24-2020,Bunnik
4.0,26.0,15192.0,20,03-23-2020,Bunnik
3.0,20.0,15192.0,19,03-22-2020,Bunnik
3.0,20.0,15192.0,18,03-21-2020,Bunnik
2.0,13.0,15192.0,17,03-20-2020,Bunnik
1.0,7.0,15192.0,16,03-19-2020,Bunnik
0.0,0.0,15192.0,15,03-18-2020,Bunnik
0.0,0.0,15192.0,14,03-17-2020,Bunnik
3.0,14.0,21576.0,22,03-25-2020,Bunschoten
1.0,5.0,21576.0,21,03-24-2020,Bunschoten
0.0,0.0,21576.0,20,03-23-2020,Bunschoten
0.0,0.0,21576.0,19,03-22-2020,Bunschoten
0.0,0.0,21576.0,18,03-21-2020,Bunschoten
0.0,0.0,21576.0,17,03-20-2020,Bunschoten
0.0,0.0,21576.0,16,03-19-2020,Bunschoten
0.0,0.0,21576.0,15,03-18-2020,Bunschoten
0.0,0.0,21576.0,14,03-17-2020,Bunschoten
7.0,26.0,26568.0,22,03-25-2020,Buren
6.0,23.0,26568.0,21,03-24-2020,Buren
5.0,19.0,26568.0,20,03-23-2020,Buren
5.0,19.0,26568.0,19,03-22-2020,Buren
5.0,19.0,26568.0,18,03-21-2020,Buren
5.0,19.0,26568.0,17,03-20-2020,Buren
5.0,19.0,26568.0,16,03-19-2020,Buren
4.0,15.0,26568.0,15,03-18-2020,Buren
4.0,15.0,26568.0,14,03-17-2020,Buren
2.0,8.0,26568.0,12,03-16-2020,Buren
4.0,15.0,26568.0,13,03-16-2020,Buren
2.0,8.0,26568.0,11,03-14-2020,Buren
2.0,8.0,26568.0,10,03-13-2020,Buren
1.0,4.0,26568.0,09,03-12-2020,Buren
23.0,34.0,66818.0,22,03-25-2020,Capelle aan den IJssel
13.0,19.0,66818.0,21,03-24-2020,Capelle aan den IJssel
7.0,10.0,66818.0,20,03-23-2020,Capelle aan den IJssel
7.0,10.0,66818.0,19,03-22-2020,Capelle aan den IJssel
3.0,4.0,66818.0,18,03-21-2020,Capelle aan den IJssel
3.0,4.0,66818.0,17,03-20-2020,Capelle aan den IJssel
2.0,3.0,66818.0,16,03-19-2020,Capelle aan den IJssel
1.0,1.0,66818.0,15,03-18-2020,Capelle aan den IJssel
1.0,1.0,66818.0,14,03-17-2020,Capelle aan den IJssel
10.0,28.0,35772.0,22,03-25-2020,Castricum
10.0,28.0,35772.0,21,03-24-2020,Castricum
8.0,22.0,35772.0,20,03-23-2020,Castricum
8.0,22.0,35772.0,19,03-22-2020,Castricum
7.0,20.0,35772.0,18,03-21-2020,Castricum
6.0,17.0,35772.0,17,03-20-2020,Castricum
6.0,17.0,35772.0,16,03-19-2020,Castricum
5.0,14.0,35772.0,15,03-18-2020,Castricum
5.0,14.0,35772.0,14,03-17-2020,Castricum
5.0,14.0,35772.0,12,03-16-2020,Castricum
5.0,14.0,35772.0,13,03-16-2020,Castricum
4.0,11.0,35772.0,11,03-14-2020,Castricum
15.0,42.0,35483.0,22,03-25-2020,Coevorden
15.0,42.0,35483.0,21,03-24-2020,Coevorden
14.0,39.0,35483.0,20,03-23-2020,Coevorden
14.0,39.0,35483.0,19,03-22-2020,Coevorden
14.0,39.0,35483.0,18,03-21-2020,Coevorden
13.0,37.0,35483.0,17,03-20-2020,Coevorden
12.0,34.0,35483.0,16,03-19-2020,Coevorden
12.0,34.0,35483.0,15,03-18-2020,Coevorden
11.0,31.0,35483.0,14,03-17-2020,Coevorden
11.0,31.0,35483.0,12,03-16-2020,Coevorden
11.0,31.0,35483.0,13,03-16-2020,Coevorden
11.0,31.0,35483.0,11,03-14-2020,Coevorden
11.0,31.0,35483.0,10,03-13-2020,Coevorden
11.0,31.0,35483.0,09,03-12-2020,Coevorden
11.0,31.0,35483.0,08,03-11-2020,Coevorden
11.0,31.0,35483.0,07,03-10-2020,Coevorden
9.0,25.0,35483.0,06,03-09-2020,Coevorden
7.0,20.0,35483.0,05,03-08-2020,Coevorden
3.0,8.0,35483.0,04,03-07-2020,Coevorden
3.0,8.0,35483.0,03,03-06-2020,Coevorden
3.0,8.0,35483.0,02,03-05-2020,Coevorden
2.0,6.0,35483.0,01,03-04-2020,Coevorden
2.0,6.0,35483.0,00,03-03-2020,Coevorden
25.0,122.0,20440.0,22,03-25-2020,Cranendonck
23.0,113.0,20440.0,21,03-24-2020,Cranendonck
19.0,93.0,20440.0,20,03-23-2020,Cranendonck
13.0,64.0,20440.0,19,03-22-2020,Cranendonck
11.0,54.0,20440.0,18,03-21-2020,Cranendonck
8.0,39.0,20440.0,17,03-20-2020,Cranendonck
6.0,29.0,20440.0,16,03-19-2020,Cranendonck
6.0,29.0,20440.0,15,03-18-2020,Cranendonck
5.0,24.0,20440.0,14,03-17-2020,Cranendonck
2.0,10.0,20440.0,12,03-16-2020,Cranendonck
2.0,10.0,20440.0,13,03-16-2020,Cranendonck
2.0,10.0,20440.0,11,03-14-2020,Cranendonck
2.0,10.0,20440.0,10,03-13-2020,Cranendonck
1.0,5.0,20440.0,09,03-12-2020,Cranendonck
1.0,5.0,20440.0,08,03-11-2020,Cranendonck
8.0,32.0,24931.0,22,03-25-2020,Cuijk
6.0,24.0,24931.0,21,03-24-2020,Cuijk
5.0,20.0,24931.0,20,03-23-2020,Cuijk
4.0,16.0,24931.0,19,03-22-2020,Cuijk
4.0,16.0,24931.0,18,03-21-2020,Cuijk
4.0,16.0,24931.0,17,03-20-2020,Cuijk
4.0,16.0,24931.0,16,03-19-2020,Cuijk
2.0,8.0,24931.0,15,03-18-2020,Cuijk
2.0,8.0,24931.0,14,03-17-2020,Cuijk
2.0,8.0,24931.0,12,03-16-2020,Cuijk
2.0,8.0,24931.0,13,03-16-2020,Cuijk
2.0,8.0,24931.0,11,03-14-2020,Cuijk
2.0,8.0,24931.0,10,03-13-2020,Cuijk
1.0,4.0,24931.0,09,03-12-2020,Cuijk
1.0,4.0,24931.0,08,03-11-2020,Cuijk
8.0,28.0,28555.0,22,03-25-2020,Culemborg
8.0,28.0,28555.0,21,03-24-2020,Culemborg
5.0,18.0,28555.0,20,03-23-2020,Culemborg
5.0,18.0,28555.0,19,03-22-2020,Culemborg
5.0,18.0,28555.0,18,03-21-2020,Culemborg
4.0,14.0,28555.0,17,03-20-2020,Culemborg
4.0,14.0,28555.0,16,03-19-2020,Culemborg
4.0,14.0,28555.0,15,03-18-2020,Culemborg
4.0,14.0,28555.0,14,03-17-2020,Culemborg
2.0,7.0,28555.0,12,03-16-2020,Culemborg
2.0,7.0,28555.0,13,03-16-2020,Culemborg
2.0,7.0,28555.0,11,03-14-2020,Culemborg
2.0,7.0,28555.0,10,03-13-2020,Culemborg
1.0,4.0,28555.0,09,03-12-2020,Culemborg
1.0,4.0,28555.0,08,03-11-2020,Culemborg
