Aantal,Aantal per 100000 inwoners,BevAant,Count,Datum,Gemeente
344,1.0,4.0,22309.0,08,03-11-2020,Zeewolde
344,1.0,4.0,22309.0,07,03-10-2020,Zeewolde
344,1.0,4.0,22309.0,06,03-09-2020,Zeewolde
344,1.0,4.0,22309.0,05,03-08-2020,Zeewolde
344,1.0,4.0,22309.0,04,03-07-2020,Zeewolde
344,1.0,4.0,22309.0,03,03-06-2020,Zeewolde
344,1.0,4.0,22309.0,02,03-05-2020,Zeewolde
346,17.0,27.0,63934.0,19,03-22-2020,Zeist
346,17.0,27.0,63934.0,18,03-21-2020,Zeist
346,13.0,20.0,63934.0,17,03-20-2020,Zeist
346,12.0,19.0,63934.0,16,03-19-2020,Zeist
346,12.0,19.0,63934.0,15,03-18-2020,Zeist
346,12.0,19.0,63934.0,14,03-17-2020,Zeist
223,6.0,9.0,63934.0,12,03-16-2020,Zeist
246,8.0,13.0,63934.0,13,03-16-2020,Zeist
197,4.0,6.0,63934.0,11,03-14-2020,Zeist
176,4.0,6.0,63934.0,10,03-13-2020,Zeist
158,4.0,6.0,63934.0,09,03-12-2020,Zeist
345,3.0,5.0,63934.0,08,03-11-2020,Zeist
345,2.0,3.0,63934.0,07,03-10-2020,Zeist
345,1.0,2.0,63934.0,06,03-09-2020,Zeist
345,1.0,2.0,63934.0,05,03-08-2020,Zeist
345,1.0,2.0,63934.0,04,03-07-2020,Zeist
347,8.0,18.0,43488.0,19,03-22-2020,Zevenaar
347,6.0,14.0,43488.0,18,03-21-2020,Zevenaar
347,5.0,11.0,43488.0,17,03-20-2020,Zevenaar
347,3.0,7.0,43488.0,16,03-19-2020,Zevenaar
347,2.0,5.0,43488.0,15,03-18-2020,Zevenaar
347,0.0,0.0,43488.0,14,03-17-2020,Zevenaar
348,5.0,4.0,124944.0,19,03-22-2020,Zoetermeer
348,4.0,3.0,124944.0,18,03-21-2020,Zoetermeer
348,4.0,3.0,124944.0,17,03-20-2020,Zoetermeer
348,1.0,1.0,124944.0,16,03-19-2020,Zoetermeer
348,1.0,1.0,124944.0,15,03-18-2020,Zoetermeer
348,0.0,0.0,124944.0,14,03-17-2020,Zoetermeer
349,0.0,0.0,8450.0,19,03-22-2020,Zoeterwoude
349,0.0,0.0,8450.0,18,03-21-2020,Zoeterwoude
349,0.0,0.0,8450.0,17,03-20-2020,Zoeterwoude
349,0.0,0.0,8450.0,16,03-19-2020,Zoeterwoude
349,0.0,0.0,8450.0,15,03-18-2020,Zoeterwoude
349,0.0,0.0,8450.0,14,03-17-2020,Zoeterwoude
350,3.0,7.0,42762.0,19,03-22-2020,Zuidplas
350,1.0,2.0,42762.0,18,03-21-2020,Zuidplas
350,0.0,0.0,42762.0,17,03-20-2020,Zuidplas
350,0.0,0.0,42762.0,16,03-19-2020,Zuidplas
350,0.0,0.0,42762.0,15,03-18-2020,Zuidplas
350,0.0,0.0,42762.0,14,03-17-2020,Zuidplas
351,7.0,32.0,21612.0,19,03-22-2020,Zundert
351,7.0,32.0,21612.0,18,03-21-2020,Zundert
351,7.0,32.0,21612.0,17,03-20-2020,Zundert
351,6.0,28.0,21612.0,16,03-19-2020,Zundert
351,6.0,28.0,21612.0,15,03-18-2020,Zundert
351,4.0,19.0,21612.0,14,03-17-2020,Zundert
224,3.0,14.0,21612.0,12,03-16-2020,Zundert
247,3.0,14.0,21612.0,13,03-16-2020,Zundert
198,3.0,14.0,21612.0,11,03-14-2020,Zundert
177,3.0,14.0,21612.0,10,03-13-2020,Zundert
159,2.0,9.0,21612.0,09,03-12-2020,Zundert
350,2.0,9.0,21612.0,08,03-11-2020,Zundert
350,1.0,5.0,21612.0,07,03-10-2020,Zundert
350,1.0,5.0,21612.0,06,03-09-2020,Zundert
350,1.0,5.0,21612.0,05,03-08-2020,Zundert
352,4.0,8.0,47609.0,19,03-22-2020,Zutphen
352,4.0,8.0,47609.0,18,03-21-2020,Zutphen
352,2.0,4.0,47609.0,17,03-20-2020,Zutphen
352,1.0,2.0,47609.0,16,03-19-2020,Zutphen
352,1.0,2.0,47609.0,15,03-18-2020,Zutphen
352,1.0,2.0,47609.0,14,03-17-2020,Zutphen
353,17.0,76.0,22503.0,19,03-22-2020,Zwartewaterland
353,15.0,67.0,22503.0,18,03-21-2020,Zwartewaterland
353,9.0,40.0,22503.0,17,03-20-2020,Zwartewaterland
353,5.0,22.0,22503.0,16,03-19-2020,Zwartewaterland
353,4.0,18.0,22503.0,15,03-18-2020,Zwartewaterland
353,4.0,18.0,22503.0,14,03-17-2020,Zwartewaterland
225,2.0,9.0,22503.0,12,03-16-2020,Zwartewaterland
248,2.0,9.0,22503.0,13,03-16-2020,Zwartewaterland
199,2.0,9.0,22503.0,11,03-14-2020,Zwartewaterland
178,2.0,9.0,22503.0,10,03-13-2020,Zwartewaterland
354,6.0,13.0,44639.0,19,03-22-2020,Zwijndrecht
354,6.0,13.0,44639.0,18,03-21-2020,Zwijndrecht
354,6.0,13.0,44639.0,17,03-20-2020,Zwijndrecht
354,6.0,13.0,44639.0,16,03-19-2020,Zwijndrecht
354,5.0,11.0,44639.0,15,03-18-2020,Zwijndrecht
354,4.0,9.0,44639.0,14,03-17-2020,Zwijndrecht
226,3.0,7.0,44639.0,12,03-16-2020,Zwijndrecht
249,3.0,7.0,44639.0,13,03-16-2020,Zwijndrecht
200,2.0,4.0,44639.0,11,03-14-2020,Zwijndrecht
355,28.0,22.0,127497.0,19,03-22-2020,Zwolle
355,23.0,18.0,127497.0,18,03-21-2020,Zwolle
355,18.0,14.0,127497.0,17,03-20-2020,Zwolle
355,16.0,13.0,127497.0,16,03-19-2020,Zwolle
355,12.0,9.0,127497.0,15,03-18-2020,Zwolle
355,8.0,6.0,127497.0,14,03-17-2020,Zwolle
227,4.0,3.0,127497.0,12,03-16-2020,Zwolle
250,6.0,5.0,127497.0,13,03-16-2020,Zwolle
201,3.0,2.0,127497.0,11,03-14-2020,Zwolle
179,2.0,2.0,127497.0,10,03-13-2020,Zwolle
160,2.0,2.0,127497.0,09,03-12-2020,Zwolle
354,2.0,2.0,127497.0,08,03-11-2020,Zwolle
354,1.0,1.0,127497.0,07,03-10-2020,Zwolle
354,1.0,1.0,127497.0,06,03-09-2020,Zwolle
354,1.0,1.0,127497.0,05,03-08-2020,Zwolle
